method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note,dataset,generator
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002733543515205,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,6,94,,,,,,,,,0.94,,,0.94,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001210886985063,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,6,119,,,,,,,,,0.952,,,0.952,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001410050317645,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,6,119,,,,,,,,,0.952,,,0.952,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001368867233395,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002978295087814,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002747764810919,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,6,119,,,,,,,,,0.952,,,0.952,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001239012926816,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,7,143,,,,,,,,,0.9533333333333334,,,0.9533333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001447722315788,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,7,143,,,,,,,,,0.9533333333333334,,,0.9533333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001376280561089,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002952255308628,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002726623788475,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,7,143,,,,,,,,,0.9533333333333334,,,0.9533333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001262072473764,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,6.77639959340533,10,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,10.0,5.0,-0.6923840055599717,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,4.722224036631659,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,5.0,-2.180003377239442,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,3.5338909892085466,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,5.0,-2.903637235089007,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,3.0282197204886314,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,5.0,-3.094630014246919,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,2.71444968326058,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,5.0,-3.3718741907353564,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,2.483716054001425,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,5.0,-3.507798047626707,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,5.0,True,12.922847983320086,2.302177288235414,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,5.0,-3.6671100027831054,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,13.610888110960085,10,10.0,0.0,10,1,9,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,,0.0,0.9,1.0,0.0,29173.0,5.0,0.8850404104761678,7.0,7.142857142857142,2.53490966317864,5.885040410476168,13.610888110960085,37.781761838652166,,,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,7.791872875661182,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,5.0,-2.126923738128903,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,4.952834776589602,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,5.0,-3.260669931236291,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,3.845223816836282,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,5.0,-3.520330844344712,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,3.211874094769053,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,5.0,-3.86608428165738,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.780734785340707,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,5.0,-4.021633166013704,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.462789490941799,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,5.0,-4.1918120837021045,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,13.610888110960085,10,10.0,0.0,10,1,9,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,,0.0,0.9,1.0,0.0,29173.0,5.0,0.8850404104761678,7.0,7.142857142857142,2.53490966317864,5.885040410476168,13.610888110960085,37.781761838652166,,,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,7.791872875661182,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,5.0,-2.126923738128903,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,4.952834776589602,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,5.0,-3.260669931236291,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,3.845223816836282,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,5.0,-3.520330844344712,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,3.211874094769053,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,5.0,-3.86608428165738,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.780734785340707,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,5.0,-4.021633166013704,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.462789490941799,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,5.0,-4.1918120837021045,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.000144250690937,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001244340091943,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,5.0,22.006480703712583,,,,,,,,,0,diagnostic_baseline,0.0001210179179906,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,5.0,0.8850404104761678,,,,,,,,,0,diagnostic_baseline,0.0001194141805171,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.000119294039905,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.000167935155332,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001249546185135,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,5.0,10.858751527153707,,,,,,,,,0,diagnostic_baseline,0.00012341234833,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,25,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002944227308034,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001127310097217,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001322496682405,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001301448792219,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,5.0,5.846063653427153,,,,,,,,,0,diagnostic_baseline,0.0001259474083781,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,50,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002909069880843,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001181820407509,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0002708686515688,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001464243978261,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,5.0,4.1560544632135805,,,,,,,,,0,diagnostic_baseline,0.0001328596845269,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002989023923873,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001184120774269,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0002300217747688,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.000135475769639,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,5.0,2.519226003381098,,,,,,,,,0,diagnostic_baseline,0.0001304950565099,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003029694780707,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001215375959873,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001365561038255,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001360364258289,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,5.0,1.6284799907634788,,,,,,,,,0,diagnostic_baseline,0.0001321686431765,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002929912880063,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001191347837448,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,5,145,,,,,,,,,0.9666666666666668,,,0.9666666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001406939700245,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,5,145,,,,,,,,,0.9666666666666668,,,0.9666666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001423470675945,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,5,145,,,,,,,,,0.9666666666666668,,,0.9666666666666668,1.0,,,5.0,0.784152662088772,,,,,,,,,0,diagnostic_baseline,0.0001387298107147,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002951845526695,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,5,145,,,,,,,,,0.9666666666666668,,,0.9666666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001257071271538,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.5,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,12.961481396815886,12.91317157014496,5.0,True,12.91317157014496,9.93053167940391,10,10.0,0.0,10,4,6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,,0.0,0.6,1.0,0.0,29239.0,5.0,2.455423082115014,8.0,6.25,2.880991183874837,7.455423082115014,9.93053167940391,12.91317157014496,,,1,certified_or_core_baseline,,,TAO,OWLv2-smallM
